timestamp,diff_p_lvl1,diff_p_lvl2,diff_p_lvl3,diff_p_lvl4,diff_p_lvl5,diff_q_lvl1,diff_q_lvl2,diff_q_lvl3,diff_q_lvl4,diff_q_lvl5
2023-05-06 16:40:43,0.014901136265243338,0.18161533524159562,0.40195402897047766,0.6509211900425944,0.9293661549137566,4.05343288229682,0.34644332552693113,0.3672813947436903,0.3553375401162283,0.40668217538381374
2023-05-06 17:00:00,0.06508038069805656,0.47816169644349366,0.9056077475371535,1.3692879612622886,1.8502355652028175,2.8975342377692477,0.33757770913341145,0.3181242611454329,0.31010496744031385,0.3294880364000737
2023-05-06 17:20:00,0.017029077244302103,0.2754733695196936,0.5757549561586515,0.9038275073068991,1.2506655532358903,2.5840104801670023,0.27606655532359325,0.2287477912317308,0.21984619624216867,0.262047206680584
2023-05-06 17:40:00,0.01602918340025767,0.14038688085669573,0.3059828647925909,0.4958069611781161,0.7154254350736252,4.569276263386894,0.4476540913654677,0.416747632195454,0.4284475652610531,0.34688956659973536
2023-05-06 18:00:00,0.03868471177953012,0.25361269841270045,0.5024751211362238,0.7928062823726025,1.1069829239766287,3.3255464243943234,0.36747349206349783,0.34803698412699074,0.32791706766917433,0.302460818713453
2023-05-06 18:20:00,0.012178105122260498,0.13374944760643168,0.2920273183796729,0.4890822899230029,0.6977914964847434,4.678253824907922,0.367967793773016,0.36486101439571306,0.4230011466354232,0.35985297957817414
2023-05-06 18:40:00,0.01192069658417795,0.12340843938398434,0.27237481580711964,0.4640050904220215,0.6659651707970182,4.1253069407233625,0.354080684862692,0.449349807434698,0.441816376423314,0.5629718770931089
2023-05-06 19:00:00,0.012708908238544503,0.1228774279972865,0.27307702612188955,0.4502215673142201,0.652197454789082,4.12019952277295,0.37586124413932476,0.4816311704621663,0.469480668117889,0.4515814969859417
2023-05-06 19:20:00,0.011444800671434432,0.11374757868227767,0.2566340914812687,0.42447174150233974,0.6109086026018372,3.6921389089383276,0.39788891313470853,0.38213433487201276,0.40622480067142686,0.402122232480076
2023-05-06 19:40:00,0.011727049318558818,0.09630270998169324,0.21207823598734468,0.3621717555967758,0.5281675138864664,4.356577099814853,0.4595703753576934,0.5126757364080173,0.5030260562194928,0.5026250631206945
2023-05-06 20:00:00,0.010598717516280139,0.08832669591629844,0.19508633142076845,0.32523739453265116,0.48479784002713694,4.5647375548430595,0.45304681910226413,0.4458768646642002,0.4425918241647052,0.3965430391495161
2023-05-06 20:20:00,0.020868559905497734,0.16164032935649866,0.3310268526300067,0.5432095446144739,0.7808989413544477,4.378851092253409,0.4669378591833357,0.47994684926902836,0.4270795076457763,0.46611157788608004
2023-05-06 20:40:00,0.01293775905625651,0.09439433866898286,0.2104764279695772,0.3623772198819254,0.5353602695871118,4.233658609941038,0.5347665206402714,0.45885286436393374,0.4502601769166149,0.4919690732940218
2023-05-06 21:00:00,0.014907002518830773,0.12048470193094529,0.2602935348446755,0.4229838455080153,0.6212562216625152,4.200855356842984,0.40854588581025253,0.3922041393786757,0.4329541225860666,0.45389856423173897
2023-05-06 21:20:00,0.012563918998573733,0.1171039744558299,0.26989893286277805,0.46123962692216314,0.6677142425006439,4.340929980673905,0.3930715318040602,0.49376309553819564,0.6754323082093973,0.7083235946559154
2023-05-06 21:40:00,0.014686304475817452,0.1422037114787833,0.31753893693863,0.514677370056496,0.7298219497859859,4.016583004450453,0.3616656394323631,0.40597477537996557,0.38480424049038825,0.33907194558737574
2023-05-06 22:00:00,0.012830586065336267,0.13410755428866927,0.28234345602426547,0.4677851597217904,0.6768046952293768,4.191432237779833,0.4421226964031199,0.44064103295044155,0.42488396914563636,0.3585007462060859
2023-05-06 22:20:00,0.012171148317600633,0.10489051243038487,0.23253387451375726,0.38445865043123595,0.5735230170810438,4.057916303061059,0.32578422966345166,0.379130339928974,0.41767423473701354,0.3929659056316638
2023-05-06 22:40:00,0.011911882283191944,0.08484613421801207,0.20452210597930726,0.3438678574465208,0.5234883728842358,3.8231100195627876,0.3906388959768662,0.46148325253040784,0.5030590541804959,0.4528004082674179
2023-05-06 23:00:00,0.01299090755439125,0.1165114754098456,0.2506118641203915,0.4150435693763983,0.6174564137232801,4.2268515717424195,0.4270500338009244,0.5068709903667373,0.517269469325672,0.44672677032280567
2023-05-06 23:20:00,0.010815945485822478,0.09152708688246944,0.23872327086885795,0.4276124020443247,0.617043679727464,9.641572069846632,0.3731552129471989,0.41094633730833796,0.3481649403748007,0.630724522998317
2023-05-06 23:40:00,0.011077760762065469,0.09932795644042927,0.23445295218648338,0.388498077250485,0.5589159094777254,5.148093210821894,0.5408356559469244,0.4819762548919475,0.529123983324836,0.45226658158925176
2023-05-07 00:00:00,0.01367731862537157,0.10922196011893415,0.24844843445064357,0.4231453542640454,0.63364235893089,3.9207256512516033,0.46061490029698365,0.37729508697497344,0.3526403733559645,0.3259448366567756
2023-05-07 00:20:00,0.010939176042945118,0.09735920818870697,0.20534574063147265,0.34037052702840015,0.511625886135046,4.2180535149310385,0.3705148549192155,0.3809510109127936,0.35869147280264724,0.40510995685643836
2023-05-07 00:40:00,0.011359364703749259,0.13311453915697571,0.31810114049161253,0.5380155106867287,0.7856604207145113,3.208447588071312,0.2941944665033399,0.2696756695108601,0.2563115569823416,0.2634491002787886
2023-05-07 01:00:00,0.01302163678091413,0.09105437239721861,0.20547198096367392,0.34357725843466635,0.5149884252571201,3.9257007818475245,0.36935824764172526,0.4086028554431954,0.446864136993293,0.3918881108183992
2023-05-07 01:20:00,0.012023441226784448,0.08946071550252421,0.19853165247010726,0.3449417376492361,0.5085846678023933,3.974327512776849,0.5815694037478645,0.4003050085178889,0.3967954855195935,0.40767924190800103
2023-05-07 01:40:00,0.011041233933294837,0.08591657240793876,0.20168994001707755,0.34115180805480916,0.5097100942588191,3.9223737189374117,0.37330310197086863,0.3456289802913533,0.40960330762639385,0.3597464695801281
2023-05-07 02:00:00,0.010969344572896488,0.10480426629984389,0.23420636504386064,0.40488560123877404,0.6042351969723905,3.9670908567005134,0.5286807414415984,0.5312706433855071,0.5337087132289624,0.4969306984345287
2023-05-07 02:20:00,0.010275272538867992,0.09532251254527109,0.2129497836996647,0.358881190517437,0.5269279806194169,4.706872045336545,0.349057561861914,0.45049727461497985,0.425958098286903,0.42968992040147147
2023-05-07 02:40:00,0.010610966786145586,0.08388848400331543,0.19209317409109686,0.33325471188216715,0.4761812570830594,4.892774056315949,0.5177759654781682,0.38330279836106823,0.4006525411908295,0.5118705431087014
2023-05-07 03:00:00,0.011380836056973919,0.1316841562018573,0.3117583347669851,0.5410678135213229,0.7810223980732244,3.1733560123860345,0.36458294340273295,0.24383179081369843,0.22852163254773122,0.2721492516772849
2023-05-07 03:20:00,0.015309584364589634,0.11830878211123332,0.27356162840347786,0.46726827686291267,0.6700164205853598,4.480334633438601,0.34576253307160376,0.3121379107280047,0.29772000512077273,0.3010371340787017
2023-05-07 03:40:00,0.016286450526323538,0.1714343073684566,0.3994475789472602,0.6709037810525443,0.9406372378945798,3.160191267368429,0.29261197473684625,0.30352451368421657,0.33669238736842877,0.289454610526324
2023-05-07 04:00:00,0.013379538176504526,0.14416612169209175,0.3669652452386007,0.5790430473622877,0.795501500084397,3.5661582757458525,0.6312659952806307,0.4889644193493964,0.5285815354795259,0.5294842996797567
2023-05-07 04:20:00,0.02175437656917204,0.1998610209204137,0.41323461087855495,0.6526529874476086,0.9126823096233725,3.4080267949790857,0.36783088702928624,0.42235166527195966,0.4069644518828423,0.3662655397489512
2023-05-07 04:40:00,0.014780349932740775,0.12658573351289626,0.26988559892329816,0.4446576043067526,0.6401442799461937,4.260278389973083,0.4072998065275884,0.40590219549124706,0.41277237550471624,0.4057957772543758
2023-05-07 05:00:00,0.012982039163004552,0.12494422687371971,0.28159270763001154,0.48162619851453925,0.707818501012753,3.90396513335585,0.4665952059419442,0.49195658338960063,0.4020935685347725,0.3340178933153316
2023-05-07 05:20:00,0.012511222837195276,0.08434283766520059,0.21101266297393617,0.38638984235194124,0.5528356540265447,3.644184192586293,0.358969893481052,0.36495700042608814,0.3093372134640048,0.3596400852151844
2023-05-07 05:40:00,0.013702681733615387,0.1183889357395363,0.25801261595546404,0.42191803002206657,0.6013792545117924,4.320990318772145,0.3276525636701005,0.4394999072356315,0.37175544779895286,0.3176446786979258
2023-05-07 06:00:00,0.014341572274053532,0.12150045646668345,0.278417041420259,0.4458333051563838,0.6379655790363925,3.7780726965342435,0.4246323415046492,0.36881898562975,0.33703202874049304,0.34363720202873815
2023-05-07 06:20:00,0.011093945790984383,0.138480857890731,0.3251808494469408,0.5238540234736326,0.7342166680738843,7.482737828253022,2.160612969686733,0.37646115849025535,0.3551942328801881,0.3715190238959775
2023-05-07 06:40:00,0.010731494722488593,0.12106939053465281,0.29573060946540414,0.4956633299284828,0.7127866530473642,4.513042313585296,0.4703220037453157,0.4277893088185202,0.43057819203268516,0.4321637214845042
2023-05-07 07:00:00,0.011755555556286938,0.10924115226345682,0.24626474622785896,0.4024290809329024,0.5779528120712193,4.44203213305898,0.36543175582989984,0.537161222565168,0.390904175240054,0.3785206618655716
2023-05-07 07:20:00,0.011287009887687246,0.10623279918164076,0.2513202863961994,0.4232141834298424,0.606167064438965,4.133432722468456,0.3924477071258011,0.4065033924309526,0.37334346232526777,0.35055871121719273
2023-05-07 07:40:00,0.010939152760067005,0.08487325631157171,0.20660196833574465,0.36030411638860343,0.5492741805734107,4.365468746255858,0.4101102182284929,0.49125496790758866,0.4076085579803203,0.4087674197689285
2023-05-07 08:00:00,0.012212463519159982,0.08846503004277369,0.2021427639485355,0.3478496137338082,0.5183590729612997,3.797469218884114,0.43433130472103476,0.3168144892703958,0.4236035622317583,0.3637914334763941
2023-05-07 08:20:00,0.011344757995561387,0.11625435265946482,0.25276770993668024,0.4241431161277829,0.6085204720368999,3.6853171626474777,0.28527901487943014,0.34631995040191516,0.4246658457328596,0.39535154780228926
2023-05-07 08:40:00,0.010973890741177456,0.12374865350107131,0.29113105924602495,0.48632586133197786,0.6870326408479179,5.380833803539369,0.6525478242284295,1.1490457040266682,0.807270129092927,0.6439440027357444
2023-05-07 09:00:00,0.010509459343978164,0.09081896977441695,0.20967478927175823,0.35393280544918676,0.529572890591973,5.198736994465726,0.46401211579395607,0.5565114261387968,0.5007703873988869,0.3687424691358052
2023-05-07 09:20:00,0.012837844230439958,0.10030613279264239,0.23091981753671523,0.3864809596215512,0.5601662442980117,4.150580021963164,0.3964050853184644,0.5055400827842571,0.47771252745395604,0.41147369488089275
2023-05-07 09:40:00,0.011690309487512167,0.0916692034501904,0.21217520717069027,0.3641676306442216,0.5422067985792439,4.306391239641484,0.3649072298325816,0.41411594791138673,0.4013199475731395,0.3893599272788804
2023-05-07 10:00:00,0.010677238551100657,0.08099767600805163,0.18630184552286772,0.33293233082707324,0.5187863294600319,4.015005587833215,0.4394910116199591,0.3874848513328719,0.4244739063567961,0.4419242908407507
2023-05-07 10:20:00,0.011704772362127297,0.09698197482884585,0.21340667286103654,0.36834300194280045,0.5423520229748408,4.346212222316093,0.4327826167750712,0.37069398597854203,0.2997875749641033,0.32561549117324523
2023-05-07 10:40:00,0.012351854041421324,0.10217403496925295,0.2258293436945427,0.3764872033111495,0.5552939268519191,4.36696575724297,0.39168754117747107,0.4558973899822727,0.419374355942237,0.3293685868738908
2023-05-07 11:00:00,0.014242429383327024,0.10259163627101246,0.23824487233846794,0.40499530070370277,0.5913623886671999,4.245705581474279,0.7350401475952126,0.5813324963949396,0.48176517940452374,0.46968575790991546
2023-05-07 11:20:00,0.0115324816900751,0.0902984840742467,0.20781740759669648,0.3644713336740438,0.5443060466700368,4.366406787600063,0.3820812382898944,0.3788773547947595,0.37257985862714693,0.32239746210185477
2023-05-07 11:40:00,0.011348980114256831,0.08345207817742173,0.20391076214048234,0.3604567722113015,0.5315875394727183,4.499531193991662,0.41886847315865217,0.7361113254245895,0.6165644277545408,0.3813048561918714
2023-05-07 12:00:00,0.011046987136057212,0.09444035206498319,0.23298957345982885,0.3922613405552126,0.5698572782667333,4.528740572105629,0.3857452183480055,0.4188775220040658,0.5735014387271511,0.4179949813811933
2023-05-07 12:20:00,0.011618507011685309,0.13041000923669566,0.2863670837182187,0.4620997228985644,0.6523305735158452,4.847261382147943,0.3497545637752971,0.42879631371231625,0.3399531782685414,0.36777124023847974
2023-05-07 12:40:00,0.011552621226298574,0.09399757119641405,0.20613577353971968,0.34422646027532905,0.5135007953477135,3.607549234584795,0.40782439921319646,0.36282835884718617,0.33241553921149397,0.37668553835627605
2023-05-07 13:00:00,0.011885401522346626,0.07605972804236774,0.18536409817855293,0.3289155563157931,0.49881604378684924,3.622927486530398,0.47423489267082725,0.3510272385187777,0.33357923544001444,0.3371367655862515
